Link,Headline,Date,Description
https://www.cnn.com/2024/01/26/media/never-trump-bulwark-george-conway-podcast/index.html,"The Never Trump movement might be in its last throes, but a news publication it birthed is booming","Jan 26, 2024","The Never Trump movement might be on life support, but one of the outlets that it gave birth to is flourishing."
https://www.cnn.com/2024/01/26/us/5-things-to-know-for-jan-26-israel-record-fog-trump-trial-cyberattacks-tax-season/index.html,"5 things to know for Jan. 26: Israel, Record fog, Trump trial, Cyberattacks, Tax season","Jan 26, 2024",CNN’s 5 Things brings you the news you need to know every morning.
https://www.cnn.com/2024/01/26/politics/republican-donors-trump-haley-senate/index.html,"As Trump dominates nomination race, major GOP donors who backed Haley shift focus to Congress","Jan 26, 2024","As former President Donald Trump marches closer to the Republican presidential nomination, some conservative outside groups and donors opposed to his candidacy say they now must redouble their efforts to win the Senate in November."
https://www.cnn.com/2024/01/26/politics/biden-taunts-trump-2024/index.html,Biden needles Trump in hopes of pushing him off message,"Jan 26, 2024",Three words from Joe Biden’s somber speech about Donald Trump had one man in the back of Charleston’s Mother Emanuel AME Church the most excited: “He’s a loser.”
https://www.cnn.com/2024/01/26/politics/supreme-court-trump-colorado-mitchell-analysis/index.html,The conservative legal world lines up behind Donald Trump at the Supreme Court,"Jan 26, 2024","As Donald Trump wages a Supreme Court battle to stay on state presidential ballots, a potent contingent of the conservative legal world has united behind him."
https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-01-25-24/index.html,"January 25, 2024 Israel-Hamas war","Jan 25, 2024","At least 20 people were killed and dozens injured after shelling struck an area near Gaza City where people were awaiting aid delivery, according to the Hamas-run health ministry in Gaza."
https://www.cnn.com/politics/live-news/election-2024-campaign-news-01-25-24/index.html,January 25 - 2024 campaign updates,"Jan 25, 2024","Former President Donald Trump appears in command after decisive wins in Iowa and New Hampshire, but he told the Republican National Committee not to move forward Thursday with a draft resolution declaring him its presumptive nominee"
https://www.cnn.com/2024/01/25/politics/gop-senators-angry-trump-immigration-deal/index.html,GOP senators seethe as Trump blows up delicate immigration compromise,"Jan 25, 2024","Senior Senate Republicans are furious that Donald Trump may have killed an emerging bipartisan deal over the southern border, depriving them of a key legislative achievement on a pressing national priority and offering a preview of what’s to ..."
https://www.cnn.com/2024/01/25/politics/rnc-trump-presumptive-nominee-resolution/index.html,Trump comes out against draft RNC resolution from supporter declaring him presumptive nominee,"Jan 25, 2024",A Republican National Committee draft resolution that would have formally declared Donald Trump the Republican Party’s 2024 presumptive nominee was withdrawn Thursday amid pushback from the former president.
https://www.cnn.com/2024/01/25/politics/takeaways-from-donald-trumps-testimony-at-the-e-jean-carroll-defamation-trial/index.html,Takeaways from Donald Trump’s testimony at the E. Jean Carroll defamation trial,"Jan 25, 2024","Two days after dominating the New Hampshire GOP’s presidential primary, all but assuring himself a third straight nomination and rematch with President Joe Biden, Donald Trump returned to a Manhattan federal courthouse."
https://www.cnn.com/2024/01/25/politics/nikki-haley-trump-republican-primary/index.html,Haley remains defiant as Trump ratchets up attacks on last-standing 2024 GOP rival,"Jan 25, 2024","Former South Carolina Gov. Nikki Haley is growing more defiant in the face of Donald Trump’s efforts to push her out of the 2024 Republican primary race, poking and prodding at the former president and encouraging supporters to wear Trump’s ..."
https://www.cnn.com/politics/live-news/trump-trial-e-jean-carroll-01-25-24/index.html,Trump testifies in E. Jean Carroll defamation trial,"Jan 25, 2024",Former President Donald Trump briefly testified in his own defense Thursday in the trial that will decide how much money in damages he must pay E. Jean Carroll for his statements in 2019.
https://www.cnn.com/2024/01/25/politics/biden-wisconsin-economy-2024/index.html,Biden mocks Trump’s infrastructure record as he goes on offense in Midwest swing,"Jan 25, 2024",President Joe Biden needled former President Donald Trump while heralding a major infrastructure investment during a visit to the critical battleground state of Wisconsin Thursday.
https://www.cnn.com/2024/01/25/politics/trump-willis-fulton-county-2020-election-case/index.html,Trump joins effort to get Fulton County DA dismissed from 2020 election case over affair allegations,"Jan 25, 2024","Donald Trump’s attorneys are joining calls for the dismissal of Fulton County District Attorney Fani Willis in the 2020 election subversion case against the former president and his co-defendants in Georgia, pointing to alleged misconduct between Willis ..."
https://www.cnn.com/2024/01/25/opinions/trump-haley-biden-democrats-zelizer/index.html,Opinion: Democrats could be repeating their mistake from 2016,"Jan 26, 2024","Former President Donald Trump’s remarkable performance thus far in caucuses and the New Hampshire primary, especially given the legal issues he faces, cannot be downplayed ahead of the 2024 presidential election, writes Julian Zelizer."
https://www.cnn.com/2024/01/25/politics/maine-ballot-trump-14th-amendment/index.html,Maine’s top court won’t review Trump ballot eligibility for now,"Jan 25, 2024","The Maine Supreme Judicial Court declined to weigh in on whether former President Donald Trump should be removed from the state’s ballot, rejecting a request that they decide on the question now."
https://www.cnn.com/2024/01/25/politics/trump-weaknesses-general-election-strategy/index.html,Iowa and New Hampshire showcased Trump’s strengths – and exposed his weaknesses,"Jan 25, 2024","The first two Republican presidential nominating contests have validated what has been apparent for nearly eight years: Donald Trump remains a singular, dominant force within his party."
https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-b-01-24-24/index.html,"January 24, 2024 Israel-Hamas war","Jan 24, 2024","A building sheltering hundreds of displaced people was hit Wednesday amid intensified Israeli military attacks on Khan Younis, according to a UN agency."
https://www.cnn.com/2024/01/25/politics/biden-coalition-trump-2024/index.html,Biden has a bridge to reelection – but has to rebuild it first,"Jan 25, 2024",Donald Trump’s voters get all the attention. But it’s Joe Biden’s who may decide the general election.
https://www.cnn.com/politics/live-news/new-hampshire-primary-01-23-24/index.html,The latest on the New Hampshire primary and 2024 campaign,"Jan 24, 2024","Former president Donald Trump won New Hampshire’s GOP primary on Tuesday, defeating Nikki Haley and further cementing his path toward a third consecutive Republican presidential nomination. Follow for live updates."
https://www.cnn.com/2024/01/24/politics/joe-biden-campaign-donald-trump/index.html,Biden’s campaign headaches on display in repeat public interruptions,"Jan 25, 2024","President Joe Biden officially turned the page Wednesday to the general election, looking ahead to a race against former President Donald Trump that will test his ability to reenergize key corners of his winning coalition in a race his team views as ..."
https://www.cnn.com/2024/01/24/politics/senate-gop-trump-new-hampshire-reaction/index.html,Senate GOP offers cautious embrace of Trump amid fears over his electability,"Jan 24, 2024","Sen. John Cornyn has long been skeptical about Donald Trump’s 2024 chances, telling reporters last June that the former president’s “basic problem” is that he “hasn’t yet figured out how to expand his appeal beyond his base” – something he ..."
https://www.cnn.com/2024/01/24/opinions/donald-trump-second-term-cia-london/index.html,Opinion: It’s frightening to imagine what Donald Trump could do with the CIA in a second term,"Jan 24, 2024","Former CIA officer Douglas London writes that the CIA has special authorities and capabilities, along with insulation from public scrutiny, that a president could weaponize against opponents."
https://www.cnn.com/2024/01/24/politics/new-hampshire-turnout-trump-what-matters/index.html,Record turnout and no surge of independents. These maps explain Trump’s win,"Jan 24, 2024","A record number of New Hampshire voters – more than 320,000 when all votes are counted, according to CNN’s estimate – turned out to choose between former President Donald Trump and former South Carolina Gov. Nikki Haley in the state’s ..."
https://www.cnn.com/2024/01/24/opinions/primary-election-new-hampshire-trump-haley/index.html,"Opinion: In victory, Trump loses it","Jan 24, 2024",What does the 2024 New Hampshire primary results mean for the presidential race going forward? A panel of analysts across the ideological spectrum weigh in.
https://www.cnn.com/2024/01/24/politics/new-hampshire-trump-strong-republican/index.html,New Hampshire proves how historically strong Trump is,"Jan 24, 2024",Donald Trump won a historic primary victory Tuesday night in New Hampshire.
https://www.cnn.com/2024/01/24/us/5-things-to-know-for-jan-24-presidential-race-gaza-canada-plane-crash-tech-industry-oscars/index.html,"5 things to know for Jan. 24: Presidential race, Russia plane crash, Gaza, Tech industry, Oscars","Jan 24, 2024",CNN’s 5 Things brings you the news you need to know every morning.
https://www.cnn.com/2024/01/24/politics/new-hampshire-trump-voter-voices/index.html,These Trump supporters show why the former president is dominating the race,"Jan 24, 2024",Bonnie Cote never considered voting for anyone other than former President Donald Trump.
https://www.cnn.com/2024/01/24/politics/kamala-harris-biden-campaign/index.html,A fired-up Kamala Harris becomes the Biden campaign’s voice on some of its most central political issues,"Jan 24, 2024","Vice President Kamala Harris’ 2024 role came into sharp focus this week as she took direct aim at former President Donald Trump over reproductive rights, laying the groundwork for a central Democratic message in the 2024 election and unveiling a ..."
https://www.cnn.com/2024/01/24/politics/trump-new-hampshire-gop-nomination/index.html,Trump makes history again as he powers toward Republican nomination,"Jan 23, 2024",Nothing seems to be stopping Donald Trump as he surges toward his third consecutive Republican nomination.
https://www.cnn.com/2024/01/23/politics/fact-check-donald-trump-new-hampshire-victory-speech/index.html,Fact check: Trump makes false claims in New Hampshire victory speech,"Jan 23, 2024",Former President Donald Trump made several false claims in a speech Tuesday night after CNN and other media outlets projected that he would win the Republican presidential primary in New Hampshire.
https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-01-23-24/index.html,"January 23, 2024 Israel-Hamas war","Jan 23, 2024","Hundreds of displaced people are trying to leave Khan Younis, with reports of “panic” amid ongoing Israeli bombardment as forces surround the southern city. Follow for live updates."
https://www.cnn.com/2024/01/23/politics/takeaways-new-hampshire-primary/index.html,Five takeaways from the New Hampshire primary,"Jan 23, 2024","Former President Donald Trump took a huge step toward winning a third consecutive Republican presidential nomination Tuesday, winning the New Hampshire primary in a one-on-one matchup with his last challenger standing, former South Carolina Gov. ..."
https://www.cnn.com/2024/01/23/politics/exit-poll-new-hampshire-primary/index.html,"New Hampshire exit poll: Majority of GOP primary voters aren’t MAGA, but most would be satisfied with Trump nomination","Jan 23, 2024","The voters who turned out for New Hampshire’s GOP presidential primary on Tuesday were less staunchly conservative and less closely tied to the Republican Party than the electorate in last week’s Iowa caucuses, according to the early results of CNN’s ..."
https://www.cnn.com/2024/01/23/politics/jen-omalley-dillon-will-move-over-to-biden-campaign-sooner-than-expected/index.html,Biden’s top White House advisers will move to campaign,"Jan 23, 2024","President Joe Biden’s campaign is preparing to make a full pivot to the general election with some of the president’s top advisers in the West Wing set to move over to the reelection campaign, as it watches former President Donald Trump’s quick ..."
https://www.cnn.com/2024/01/23/politics/trump-new-hampshire-primary/index.html,Trump wins New Hampshire Republican primary,"Jan 24, 2024","Former President Donald Trump won New Hampshire’s Republican presidential primary on Tuesday, defeating former South Carolina Gov. Nikki Haley and moving him closer to a rematch with President Joe Biden this fall."
https://www.cnn.com/2024/01/23/politics/republican-primary-candidates-field-dg/index.html,"How fast the Republican primary is narrowing, in one chart","Jan 23, 2024",The 2024 Republican nomination race is setting up to be one of the shortest competitive primary seasons in recent history.
https://www.cnn.com/2024/01/23/business/trump-stock-spac/index.html,Trump SPAC has tripled since the Iowa caucuses,"Jan 23, 2024",The latest meme stock is one closely associated with the 45th president of the United States.
https://www.cnn.com/2024/01/23/politics/gag-order-trump-appeals-court-en-banc/index.html,Federal appeals court lets Trump gag order stand in federal January 6 case,"Jan 23, 2024","The federal appeals court in Washington, DC, declined to rehear arguments over whether former President Donald Trump can be prohibited from talking about witnesses and court staff while he awaits trial in the special counsel’s January 6 ..."
https://www.cnn.com/2024/01/23/politics/new-hampshire-ad-spending-trump-haley/index.html,New Hampshire ad spending tops $77 million as Haley and Trump fight to the finish,"Jan 23, 2024","Donald Trump, Nikki Haley and their allies have traded sharp attacks on New Hampshire airwaves ahead of the second nominating contest in the Republican presidential primary."
https://www.cnn.com/2024/01/23/politics/haley-trump-new-hampshire-events-comparison-dg/index.html,Haley hits New Hampshire with a blitz of events as Trump does about 1 per day,"Jan 23, 2024","Donald Trump has split time between the campaign and the court room ahead of Tuesday’s New Hampshire primary, while Nikki Haley has blitzed the state with events."
https://www.cnn.com/2024/01/23/politics/trump-haley-new-hampshire-analysis/index.html,Trump aims to drive Haley out of the GOP race with big New Hampshire win,"Jan 23, 2024","Ex-President Donald Trump is aiming to drive his last remaining rival out of the 2024 White House race on Tuesday, with a resounding New Hampshire victory that would cement his control over the GOP."
https://www.cnn.com/2024/01/23/politics/haley-biden-new-hampshire-trump/index.html,Biden campaign watching Nikki Haley’s New Hampshire performance closely,"Jan 23, 2024",The unofficial start of the general election for President Joe Biden’s campaign could commence late Tuesday evening – but that all hinges on what kind of a night Nikki Haley has.
https://www.cnn.com/2024/01/23/politics/what-to-watch-new-hampshire-primary/index.html,6 things to watch in New Hampshire’s presidential primary,"Jan 23, 2024","It’s now a two-person race for the 2024 Republican presidential nomination — and if former South Carolina Gov. Nikki Haley doesn’t defeat former President Donald Trump in New Hampshire’s primary on Tuesday, the fight may be over."
https://www.cnn.com/politics/live-news/election-campaign-new-hampshire-01-22-24/index.html,January 22 - 2024 campaign updates,"Jan 22, 2024","GOP candidates Donald Trump and Nikki Haley made their final appeals to New Hampshire voters, just one day before the state’s pivotal 2024 primary contest."
https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-01-22-24/index.html,"January 22, 2024 Israel-Hamas war","Jan 22, 2024","Nearly the entire Gaza Strip population faces a humanitarian crisis, aid organizations said, as people in some areas described sewage flowing through the streets. Follow for live updates."
https://www.cnn.com/2024/01/22/politics/kamala-harris-cnntv/index.html,Harris pins the blame on Trump for Supreme Court overturning Roe v. Wade,"Jan 22, 2024","Vice President Kamala Harris on Monday pinned blame squarely on Donald Trump for the reversal of Roe v. Wade, calling the former president “proud that women are silently suffering” without a guaranteed right to abortion during an exclusive CNN ..."
https://www.cnn.com/2024/01/22/politics/massachusetts-trump-14th-amendment/index.html,Massachusetts ballot commission dismisses 14th Amendment case against Trump,"Jan 22, 2024",The Massachusetts State Ballot Law Commission has dismissed a challenge against Donald Trump’s candidacy based on his role in the January 6 insurrection.
https://www.cnn.com/politics/live-news/trump-trial-e-jean-carroll-01-22-24/index.html,E. Jean Carroll defamation trial against Donald Trump,"Jan 22, 2024",The trial that will decide how much money in damages Donald Trump must pay E. Jean Carroll for his statements in 2019 resumes today. Follow the latest news here.
https://www.cnn.com/2024/01/22/cnn10/ten-content-tues/index.html,Today’s new in 10 minutes,"Jan 22, 2024","January 23, 2024"
https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-01-21-24/index.html,"January 21, 2024 Israel-Hamas war","Jan 22, 2024","The death toll in Gaza during the latest Israel-Hamas war has surpassed 25,000, according to the Hamas-controlled health ministry in the enclave. Follow for live updates."
https://www.cnn.com/2024/01/22/politics/new-hampshire-trump-voters/index.html,These New Hampshire voters don’t love everything Trump says. But here’s why they’re planning to back him,"Jan 22, 2024","Andrew Konchek has a long list of complaints about Donald Trump. But there’s one reason he is ready, again, to set all those worrisome things aside."
https://www.cnn.com/2024/01/22/opinions/desantis-2024-trump-haley-mark/index.html,Opinion: The real problem the DeSantis withdrawal poses for Haley,"Jan 22, 2024","Former South Carolina Gov. Nikki Haley wanted it to be a two-way race with former President Donald Trump. But she’s only likely to be hurt by the development, writes David Mark."
https://www.cnn.com/2024/01/22/us/5-things-to-know-for-jan-22-presidential-race-roe-v-wade-winter-storms-israeli-hostages-indias-new-temple/index.html,"5 things to know for Jan. 22: Presidential race, Roe v. Wade, Winter storms, Israeli hostages, India’s new temple","Jan 22, 2024",CNN’s 5 Things brings you the news you need to know every morning.
https://www.cnn.com/2024/01/22/politics/new-hampshire-haley-trump-analysis/index.html,New Hampshire is poised to answer the GOP’s existential question,"Jan 22, 2024","Trump’s critics have long argued that if he ever faced a one-on-one fight for the Republican nomination against a single candidate who united all the party’s opposition against him, he’d lose. That theory is about to be put to the ultimate test."
https://www.cnn.com/2024/01/22/politics/carroll-trump-trial-preponderance-of-evidence/index.html,What E. Jean Carroll must show to prevail in the defamation trial against Trump,"Jan 22, 2024",The civil defamation trial of Donald Trump returns on Monday with a verdict likely this week on how much more he owes to former magazine columnist E. Jean Carroll.
https://www.cnn.com/asia/live-news/india-ram-mandir-ayodhya-inauguration-24-01-22-intl-hnk/index.html,India’s Ayodhya Ram Mandir temple inaugurated by Modi,"Jan 22, 2024",India’s Prime Minister Narendra Modi is presiding over the inauguration of a lavish Hindu temple on the site of a destroyed centuries-old mosque. Follow here for live news updates.
https://www.cnn.com/2024/01/22/politics/desantis-campaign-what-happened/index.html,"DeSantis, once a rising Republican star, ran a presidential campaign filled with missteps and mistakes","Jan 21, 2024","In the days leading up to the Iowa caucuses, top advisers to Ron DeSantis steeled themselves for a grim result. The polling that for months told them enough Republicans there were ready to move on from Donald Trump was now predicting ..."
https://www.cnn.com/politics/live-news/election-campaign-new-hampshire-01-21-24/index.html,January 21 - 2024 campaign updates,"Jan 21, 2024","GOP candidates Donald Trump and Nikki Haley campaigned Sunday ahead of the New Hampshire primary contest, as Florida Gov. Ron DeSantis dropped out of the race. Follow here for the latest updates."
https://www.cnn.com/2024/01/21/politics/desantis-exit-haley-trump-analysis/index.html,Why DeSantis’ departure isn’t likely to change the dynamic between Trump and Haley,"Jan 21, 2024",Florida Gov. Ron DeSantis’ withdrawal from the GOP presidential race on Sunday placed former South Carolina Gov. Nikki Haley in the kind of one-on-one matchup with Donald Trump that his Republican opponents have been thirsting for since the 2016 ...
https://www.cnn.com/2024/01/21/politics/trump-haley-new-hampshire-south-carolina/index.html,Haley is now the last obstacle to Trump claiming the GOP nomination,"Jan 21, 2024",Nikki Haley is now the last candidate standing between Donald Trump and his third-straight Republican nomination and total dominance of the GOP.
https://www.cnn.com/2024/01/21/opinions/nikki-haley-trump-mental-fitness-obeidallah/index.html,Opinion: Nikki Haley’s right. Red flags about Trump’s mental fitness can’t be ignored,"Jan 21, 2024","GOP presidential candidate Nikki Haley is voicing concerns about former President Donald Trump’s mental acuity. She’s not wrong, says commentator Dean Obeidallah."
https://www.cnn.com/2024/01/21/politics/new-hampshire-primary-poll-trump-haley-desantis/index.html,CNN Poll: Trump’s lead over Haley widens to double digits in New Hampshire,"Jan 21, 2024","The race for the New Hampshire Republican presidential primary appears to be former President Donald Trump’s to lose, according to a new CNN poll conducted by the University of New Hampshire following Trump’s 30-point win in Iowa’s caucuses ..."
https://www.cnn.com/2024/01/21/politics/nikki-haley-new-hampshire-voters/index.html,What voters in New Hampshire have to say about Nikki Haley and Donald Trump ahead of Tuesday’s primary,"Jan 21, 2024","Former South Carolina Gov. Nikki Haley’s chances in New Hampshire – and by extension, the fate of her campaign – likely hinge on how many independents vote for her in the state’s primary on Tuesday."
https://www.cnn.com/2024/01/21/politics/desantis-ends-2024-campaign/index.html,DeSantis ends 2024 presidential campaign and endorses Trump,"Jan 21, 2024",Florida Gov. Ron DeSantis announced Sunday he is ending his 2024 presidential bid in a video posted to X;
https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-01-20-24/index.html,"January 20, 2024 Israel-Hamas war","Jan 21, 2024",Several Iranian military advisers are reported to have been killed in what Iran said was an Israeli missile strike on a building in Damascus.
https://www.cnn.com/2024/01/21/politics/new-hampshire-haley-trump-primary-campaign/index.html,"If the New Hampshire primary results match latest polling, only one question will be asked","Jan 21, 2024","If the New Hampshire primary results come in on Tuesday night looking like our final CNN/UNH poll results today, there is going to be one question hanging over the race for the Republican presidential nomination: Is this race over?"
https://www.cnn.com/2024/01/21/opinions/trump-biden-new-hampshire-column-galant/index.html,Opinion: Our possibly short national nightmare,"Jan 21, 2024","Most Americans don’t want to see a rematch of the 2020 choice between President Joe Biden and former President Donald Trump, but it may be up to New Hampshire voters to determine if that contest is what the nation will confront in November"
https://www.cnn.com/politics/live-news/election-campaign-new-hampshire-01-20-24/index.html,January 20 - 2024 campaign updates,"Jan 20, 2024","GOP candidates Donald Trump, Nikki Haley and Ron DeSantis are making their final appeals to New Hampshire voters with just days until the state’s pivotal 2024 primary contest. Follow here for the latest updates from the campaign trail."
https://www.cnn.com/2024/01/20/politics/trump-haley-new-hampshire/index.html,Trump goes all in on attacking Nikki Haley ahead of New Hampshire primary,"Jan 21, 2024","Former President Donald Trump spent the three-year anniversary of his White House departure trying to sweep away the few remaining Republican obstacles to his third consecutive nomination, hammering former South Carolina Gov. Nikki Haley and ..."
https://www.cnn.com/2024/01/20/politics/nikki-haley-donald-trump-mental-fitness/index.html,Haley questions Trump’s mental fitness after he confuses her with Nancy Pelosi,"Jan 20, 2024","Republican presidential candidate Nikki Haley on Saturday questioned Donald Trump’s mental fitness after he appeared to confuse her with former House speaker Nancy Pelosi when talking about the January 6, 2021, attack on the US Capitol."
https://www.cnn.com/2024/01/20/europe/zelensky-trump-end-russia-ukraine-war-intl-hnk/index.html,‘Very dangerous’: Zelensky on Trump’s claim he could end Russia-Ukraine war within 24 hours,"Jan 20, 2024","For the first time, the Ukrainian leader has expressed publicly unequivocal concern over Donald Trump’s suggestion he could end the war within a day if he returns to the White House."
https://www.cnn.com/2024/01/20/politics/obama-inauguration-america-blake-cec/index.html,"Obama told a story about America at his first inauguration 15 years ago. These people were there, and they still believe","Jan 20, 2024",This weekend marks the 15th anniversary of Obama’s first inauguration. Racial and political divisions in the US have since deepened. We asked those who attended Obama’s first inaugural: Do they still believe in his vision of America? Or will the ...
https://www.cnn.com/2024/01/20/politics/haley-new-hampshire-primary-ad-warmbier-north-korea/index.html,Haley to air New Hampshire ad with mother of student who died after North Korea detention,"Jan 20, 2024",Nikki Haley’s campaign will begin airing a three-minute TV ad in New Hampshire on Monday featuring the mother of an American college student who died in 2017 after being detained by North Korea the previous year.
https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-01-19-24/index.html,"January 19, 2024 Israel-Hamas war","Jan 19, 2024","Israeli Prime Minister Benjamin Netanyahu told US President Joe Biden on Friday that his comments dismissing calls for a post-war Palestinian state were not meant to completely rule out the possibility, a person familiar with the conversation told CNN."
https://www.cnn.com/2024/01/19/politics/tim-scott-endorsement-trump/index.html,Sen. Tim Scott endorses Trump in New Hampshire amid full-court press against Haley,"Jan 20, 2024",Former GOP presidential candidate and South Carolina Sen. Tim Scott endorsed Donald Trump on Friday in New Hampshire.
https://www.cnn.com/politics/live-news/election-campaign-news-01-19-24/index.html,January 19 - 2024 campaign updates,"Jan 19, 2024","GOP candidates Donald Trump, Nikki Haley and Ron DeSantis are making their final appeals to New Hampshire voters with just days until the state’s pivotal 2024 primary contest."
https://www.cnn.com/2024/01/19/opinions/trump-king-david-comparison-ben-carson-adams/index.html,Opinion: Trump supporters know exactly what they’re doing when they compare Trump to King David,"Jan 19, 2024","Samuel Adams, an ordained minister in the Presbyterian Church, unpacks Ben Carson’s comparison of former President Donald Trump to King David."
https://www.cnn.com/2024/01/19/politics/trump-renews-his-motion-for-a-mistrial-of-defamation-case-over-deleted-emails/index.html,Trump renews his motion for a mistrial of defamation case over deleted emails,"Jan 19, 2024",Former President Donald Trump renewed his motion for a mistrial of the defamation case brought by former magazine columnist E. Jean Carroll after she acknowledged deleting some emails.
https://www.cnn.com/2024/01/19/us/5-things-to-know-for-jan-19-ballot-fight-government-shutdown-uvalde-shooting-moon-mission-artificial-intelligence/index.html,"5 things to know for Jan. 19: Ballot fight, Government shutdown, Uvalde shooting, Moon mission, Artificial intelligence","Jan 19, 2024",CNN’s 5 Things brings you the news you need to know every morning.
https://www.cnn.com/2024/01/19/politics/merrick-garland-trump-speedy-trial/index.html,Exclusive: Attorney General Merrick Garland says there should be ‘speedy trial’ of Trump as 2024 election looms,"Jan 19, 2024","Attorney General Merrick Garland said in an interview with CNN that he believes there should be a “speedy trial” in the election subversion case against Donald Trump, while also pushing back on allegations that his department is targeting the former ..."
https://www.cnn.com/2024/01/19/politics/trump-campaign-surrogates/index.html,High profile conservatives serve as surrogates as Trump looks to lock down GOP nomination,"Jan 19, 2024","Florida Rep. Matt Gaetz, sporting a white and gold “Caucus Captain” hat, beamed as he marveled about the charming nature of the Iowa caucuses. Georgia Rep. Marjorie Taylor Greene was all smiles as she talked to a conservative media host. Texas Rep. ..."
https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-01-18-24/index.html,The latest on Israel’s war in Gaza,"Jan 19, 2024","The US carried out strikes on Houthi targets for the fifth time in a week, while Gaza’s communications blackout hit the seven-day mark. Follow here for live news updates."
https://www.cnn.com/2024/01/19/politics/trump-power-2024-global-leaders/index.html,Trump is building his power at home while global leaders dread his return,"Jan 18, 2024","Donald Trump has won only one 2024 Republican nominating contest. So far. But the ex-president’s political power is growing by the day, propelled by his dominance in national primary polling and the dawning sense that he might be the ..."
https://www.cnn.com/politics/live-news/haley-town-hall-election-news-01-18-24/index.html,CNN town hall with Nikki Haley,"Jan 18, 2024","GOP presidential candidate Nikki Haley is participating in a CNN town hall tonight in New Hampshire, with just days until the state’s pivotal 2024 primary contest. Follow here for the latest live news updates."
https://www.cnn.com/2024/01/18/opinions/nikki-haley-donald-trump-2024-presidency-ghitis/index.html,Opinion: Why New Hampshire isn’t Haley’s only shot to be the GOP’s nominee,"Feb 16, 2024","Nikki Haley’s only hope for securing the Republican nomination for the 2024 presidential candidacy is the possibility that former President Donald Trump’s legal troubles take him out of the race, writes Frida Ghitis."
https://www.cnn.com/2024/01/18/politics/andrew-yang-endorses-dean-phillips-president/index.html,Andrew Yang endorses Dean Phillips for president,"Jan 18, 2024",2020 Democratic presidential candidate Andrew Yang endorsed US Rep. Dean Phillips’ bid for president while campaigning with the Minnesota Democrat here Thursday.
https://www.cnn.com/2024/01/18/politics/14th-amendment-supreme-court-trump-colorado/index.html,Trump lawyers warn Supreme Court of ‘chaos and bedlam’ if states are allowed to bar him from 2024 ballot,"Jan 18, 2024",Donald Trump is urging the US Supreme Court to reverse the Colorado Supreme Court’s ruling that removed him from that state’s ballot.
https://www.cnn.com/politics/live-news/trump-defamation-trial-e-jean-carroll-01-18-24/index.html,January 18 - Trump’s trial in E. Jean Carroll defamation case,"Jan 18, 2024",A jury will be asked to decide how much in damages former President Donald Trump must pay E. Jean Carroll for his 2019 defamatory statements about Carroll’s sexual assault allegations.
https://www.cnn.com/2024/01/18/politics/senate-immigration-deal-trump-border/index.html,Trump emerges as new obstacle to Senate immigration deal as GOP tension grows,"Jan 18, 2024",Senators working feverishly to cut a high-stakes immigration deal are now running into a new problem: Former President Donald Trump.
https://www.cnn.com/2024/01/18/politics/fact-check-new-hampshire-gop-primary-democrats-vote/index.html,Fact Check: Trump falsely claims Democrats can vote in New Hampshire’s GOP primary,"Jan 18, 2024","Former President Donald Trump is peddling false claims about voting rules for next week’s New Hampshire primary, as he tries to blunt Nikki Haley’smomentum in the state."
https://www.cnn.com/2024/01/18/opinions/trump-televise-election-subversion-trial-gottlieb/index.html,Opinion: America needs Trump’s election subversion trial to be televised,"Jan 18, 2024","Former President Donald Trump has made history in more ways than one. Now, he might as well become the first president to have his criminal trial televised, writes Robert Gottlieb."
https://www.cnn.com/2024/01/18/politics/trump-washington-state-ballot/index.html,"Trump will appear on GOP primary ballot in Washington state, election officials confirm","Jan 18, 2024","Election officials in Washington state confirmed Thursday that Donald Trump’s name will remain on the GOP primary ballot, after a state judge dismissed a lawsuit that tried to disqualify him based on the 14th Amendment."
https://www.cnn.com/2024/01/18/politics/immunity-court-trump-what-matters/index.html,"Trump’s absurd ‘total immunity’ argument for law-breaking presidents, deconstructed","Jan 18, 2024","In an all-caps social media post at 1:59 a.m. ET Thursday, former President Donald Trump said even presidents who “cross the line” should get “total immunity.”"
https://www.cnn.com/2024/01/18/politics/top-gop-lawmakers-ask-supreme-court-to-keep-trump-on-the-ballot/index.html,Top GOP lawmakers ask Supreme Court to keep Trump on the ballot,"Jan 18, 2024","House Speaker Mike Johnson, Senate Minority Leader Mitch McConnell and scores of other GOP lawmakers threw their support behind Donald Trump on Thursday as they asked the US Supreme Court to overturn the Colorado Supreme Court ruling ..."
https://www.cnn.com/2024/01/18/opinions/e-jean-carroll-trump-defamation-lawsuit-campoamor/index.html,Opinion: Trump’s behavior in E. Jean Carroll trial is a chilling trigger for sexual assault survivors,"Jan 19, 2024","Watching E. Jean Carroll face down former president Donald Trump amid her ongoing defamation lawsuit is a chilling reminder of how retraumatizing the court process can be for sexual assault survivors, writes Danielle Campoamor, who argues that ..."
